season,year,date_month,date_dayofweek,hour,holiday,workingDay,weather,temp,atemp,humidity,windSpeed,casual,registered,count
4.0,1.0,10,1,16.0,0.0,1.0,1.0,0.68,0.6364,0.44,0.0896,108.0,433.0,541.0
4.0,1.0,10,1,19.0,0.0,1.0,1.0,0.62,0.6212,0.57,0.0896,25.0,457.0,482.0
4.0,1.0,10,1,20.0,0.0,1.0,1.0,0.58,0.5455,0.64,0.1343,45.0,334.0,379.0
4.0,1.0,10,1,21.0,0.0,1.0,1.0,0.56,0.5303,0.68,0.0,35.0,260.0,295.0
4.0,1.0,10,1,22.0,0.0,1.0,1.0,0.56,0.5303,0.68,0.1045,20.0,174.0,194.0
4.0,1.0,10,1,23.0,0.0,1.0,1.0,0.54,0.5152,0.73,0.1045,9.0,102.0,111.0
4.0,1.0,10,2,0.0,0.0,1.0,1.0,0.54,0.5152,0.73,0.0896,7.0,39.0,46.0
4.0,1.0,10,2,1.0,0.0,1.0,1.0,0.54,0.5152,0.68,0.0,4.0,23.0,27.0
4.0,1.0,10,2,2.0,0.0,1.0,1.0,0.54,0.5152,0.68,0.0,0.0,6.0,6.0
4.0,1.0,10,2,3.0,0.0,1.0,1.0,0.5,0.4848,0.77,0.0896,0.0,4.0,4.0
4.0,1.0,10,2,4.0,0.0,1.0,1.0,0.5,0.4848,0.77,0.0896,1.0,5.0,6.0
4.0,1.0,10,2,5.0,0.0,1.0,1.0,0.5,0.4848,0.82,0.0,1.0,52.0,53.0
4.0,1.0,10,2,6.0,0.0,1.0,1.0,0.48,0.4697,0.82,0.1045,11.0,162.0,173.0
4.0,1.0,10,2,7.0,0.0,1.0,1.0,0.5,0.4848,0.88,0.0896,20.0,506.0,526.0
4.0,1.0,10,2,9.0,0.0,1.0,2.0,0.52,0.5,0.77,0.0896,24.0,349.0,373.0
4.0,1.0,10,2,10.0,0.0,1.0,2.0,0.54,0.5152,0.73,0.0,29.0,142.0,171.0
4.0,1.0,10,2,11.0,0.0,1.0,1.0,0.58,0.5455,0.64,0.0,47.0,189.0,236.0
4.0,1.0,10,2,12.0,0.0,1.0,1.0,0.62,0.6061,0.61,0.0896,48.0,268.0,316.0
4.0,1.0,10,2,13.0,0.0,1.0,1.0,0.66,0.6212,0.54,0.0,65.0,241.0,306.0
4.0,1.0,10,2,14.0,0.0,1.0,1.0,0.74,0.6515,0.3,0.2537,64.0,237.0,301.0
4.0,1.0,10,2,15.0,0.0,1.0,1.0,0.7,0.6364,0.39,0.1045,63.0,245.0,308.0
4.0,1.0,10,2,16.0,0.0,1.0,1.0,0.74,0.6515,0.33,0.1343,67.0,465.0,532.0
4.0,1.0,10,2,19.0,0.0,1.0,2.0,0.64,0.6212,0.53,0.0896,50.0,522.0,572.0
4.0,1.0,10,2,20.0,0.0,1.0,2.0,0.62,0.6061,0.61,0.0896,45.0,396.0,441.0
4.0,1.0,10,2,21.0,0.0,1.0,2.0,0.62,0.6061,0.61,0.1045,33.0,280.0,313.0
4.0,1.0,10,2,22.0,0.0,1.0,2.0,0.6,0.6061,0.64,0.1343,30.0,208.0,238.0
4.0,1.0,10,2,23.0,0.0,1.0,2.0,0.58,0.5455,0.68,0.0896,12.0,111.0,123.0
4.0,1.0,10,3,0.0,0.0,1.0,2.0,0.6,0.6061,0.64,0.1045,19.0,57.0,76.0
4.0,1.0,10,3,1.0,0.0,1.0,1.0,0.58,0.5455,0.68,0.0,6.0,22.0,28.0
4.0,1.0,10,3,2.0,0.0,1.0,1.0,0.54,0.5152,0.77,0.0,3.0,15.0,18.0
4.0,1.0,10,3,3.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1343,0.0,8.0,8.0
4.0,1.0,10,3,4.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1045,1.0,4.0,5.0
4.0,1.0,10,3,5.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1642,2.0,53.0,55.0
4.0,1.0,10,3,6.0,0.0,1.0,2.0,0.52,0.5,0.88,0.194,3.0,168.0,171.0
4.0,1.0,10,3,7.0,0.0,1.0,2.0,0.52,0.5,0.88,0.194,18.0,477.0,495.0
4.0,1.0,10,3,9.0,0.0,1.0,2.0,0.52,0.5,0.83,0.194,23.0,320.0,343.0
4.0,1.0,10,3,11.0,0.0,1.0,2.0,0.54,0.5152,0.83,0.1045,57.0,181.0,238.0
4.0,1.0,10,3,12.0,0.0,1.0,2.0,0.56,0.5303,0.78,0.1045,61.0,258.0,319.0
4.0,1.0,10,3,13.0,0.0,1.0,2.0,0.56,0.5303,0.78,0.0,49.0,264.0,313.0
4.0,1.0,10,3,14.0,0.0,1.0,1.0,0.6,0.5909,0.73,0.1343,71.0,214.0,285.0
4.0,1.0,10,3,15.0,0.0,1.0,1.0,0.62,0.6061,0.65,0.1343,63.0,242.0,305.0
4.0,1.0,10,3,16.0,0.0,1.0,1.0,0.6,0.5909,0.69,0.1642,92.0,407.0,499.0
4.0,1.0,10,3,19.0,0.0,1.0,1.0,0.54,0.5152,0.83,0.194,45.0,497.0,542.0
4.0,1.0,10,3,20.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1343,28.0,319.0,347.0
4.0,1.0,10,3,21.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1343,24.0,247.0,271.0
4.0,1.0,10,3,22.0,0.0,1.0,2.0,0.54,0.5152,0.83,0.0896,22.0,185.0,207.0
4.0,1.0,10,3,23.0,0.0,1.0,2.0,0.54,0.5152,0.83,0.1343,13.0,122.0,135.0
4.0,1.0,10,4,0.0,0.0,1.0,2.0,0.54,0.5152,0.77,0.0,6.0,65.0,71.0
4.0,1.0,10,4,1.0,0.0,1.0,2.0,0.52,0.5,0.88,0.0896,4.0,32.0,36.0
4.0,1.0,10,4,2.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1045,4.0,15.0,19.0
4.0,1.0,10,4,3.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1642,5.0,8.0,13.0
4.0,1.0,10,4,4.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1642,1.0,4.0,5.0
4.0,1.0,10,4,5.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1045,3.0,47.0,50.0
4.0,1.0,10,4,6.0,0.0,1.0,2.0,0.52,0.5,0.88,0.0896,2.0,142.0,144.0
4.0,1.0,10,4,7.0,0.0,1.0,2.0,0.52,0.5,0.88,0.1045,13.0,408.0,421.0
4.0,1.0,10,4,9.0,0.0,1.0,2.0,0.54,0.5152,0.88,0.1343,56.0,347.0,403.0
4.0,1.0,10,4,10.0,0.0,1.0,2.0,0.54,0.5152,0.88,0.1045,41.0,156.0,197.0
4.0,1.0,10,4,11.0,0.0,1.0,2.0,0.56,0.5303,0.78,0.1642,68.0,222.0,290.0
4.0,1.0,10,4,12.0,0.0,1.0,2.0,0.58,0.5455,0.73,0.194,90.0,302.0,392.0
4.0,1.0,10,4,13.0,0.0,1.0,2.0,0.58,0.5455,0.68,0.1343,77.0,260.0,337.0
4.0,1.0,10,4,14.0,0.0,1.0,2.0,0.6,0.6061,0.64,0.1343,99.0,252.0,351.0
4.0,1.0,10,4,15.0,0.0,1.0,2.0,0.62,0.6061,0.61,0.1045,142.0,306.0,448.0
4.0,1.0,10,4,16.0,0.0,1.0,2.0,0.58,0.5455,0.73,0.1642,137.0,445.0,582.0
4.0,1.0,10,4,19.0,0.0,1.0,2.0,0.54,0.5152,0.83,0.1642,72.0,399.0,471.0
4.0,1.0,10,4,20.0,0.0,1.0,2.0,0.54,0.5152,0.83,0.1642,40.0,271.0,311.0
4.0,1.0,10,4,21.0,0.0,1.0,2.0,0.54,0.5152,0.77,0.1343,40.0,252.0,292.0
4.0,1.0,10,4,22.0,0.0,1.0,2.0,0.52,0.5,0.83,0.1343,37.0,180.0,217.0
4.0,1.0,10,4,23.0,0.0,1.0,1.0,0.52,0.5,0.83,0.1642,19.0,159.0,178.0
4.0,1.0,10,5,0.0,0.0,0.0,1.0,0.5,0.4848,0.88,0.1343,10.0,132.0,142.0
4.0,1.0,10,5,1.0,0.0,0.0,2.0,0.5,0.4848,0.88,0.1343,23.0,123.0,146.0
4.0,1.0,10,5,2.0,0.0,0.0,2.0,0.5,0.4848,0.88,0.194,19.0,71.0,90.0
4.0,1.0,10,5,3.0,0.0,0.0,1.0,0.5,0.4848,0.88,0.1642,5.0,21.0,26.0
4.0,1.0,10,5,4.0,0.0,0.0,2.0,0.5,0.4848,0.88,0.1642,1.0,12.0,13.0
4.0,1.0,10,5,5.0,0.0,0.0,2.0,0.5,0.4848,0.82,0.194,2.0,7.0,9.0
4.0,1.0,10,5,6.0,0.0,0.0,2.0,0.5,0.4848,0.82,0.194,2.0,29.0,31.0
4.0,1.0,10,5,7.0,0.0,0.0,1.0,0.48,0.4697,0.83,0.194,7.0,79.0,86.0
4.0,1.0,10,5,8.0,0.0,0.0,1.0,0.5,0.4848,0.77,0.2537,26.0,187.0,213.0
4.0,1.0,10,5,9.0,0.0,0.0,1.0,0.5,0.4848,0.77,0.2537,88.0,240.0,328.0
4.0,1.0,10,5,10.0,0.0,0.0,1.0,0.54,0.5152,0.73,0.2836,165.0,314.0,479.0
4.0,1.0,10,5,11.0,0.0,0.0,1.0,0.56,0.5303,0.64,0.2836,197.0,388.0,585.0
4.0,1.0,10,5,16.0,0.0,0.0,2.0,0.56,0.5303,0.64,0.2836,257.0,355.0,612.0
4.0,1.0,10,5,17.0,0.0,0.0,2.0,0.56,0.5303,0.64,0.2836,248.0,370.0,618.0
4.0,1.0,10,5,18.0,0.0,0.0,2.0,0.56,0.5303,0.64,0.2836,138.0,318.0,456.0
4.0,1.0,10,5,19.0,0.0,0.0,2.0,0.52,0.5,0.72,0.2239,67.0,233.0,300.0
4.0,1.0,10,5,20.0,0.0,0.0,2.0,0.52,0.5,0.72,0.2239,58.0,238.0,296.0
4.0,1.0,10,5,21.0,0.0,0.0,2.0,0.52,0.5,0.72,0.2239,49.0,160.0,209.0
4.0,1.0,10,5,22.0,0.0,0.0,2.0,0.52,0.5,0.72,0.2537,41.0,116.0,157.0
4.0,1.0,10,5,23.0,0.0,0.0,2.0,0.52,0.5,0.68,0.3881,31.0,136.0,167.0
4.0,1.0,10,6,0.0,0.0,0.0,3.0,0.52,0.5,0.68,0.2985,20.0,97.0,117.0
4.0,1.0,10,6,1.0,0.0,0.0,2.0,0.5,0.4848,0.72,0.2836,22.0,111.0,133.0
4.0,1.0,10,6,2.0,0.0,0.0,2.0,0.5,0.4848,0.68,0.2985,17.0,99.0,116.0
4.0,1.0,10,6,3.0,0.0,0.0,2.0,0.5,0.4848,0.63,0.3284,18.0,61.0,79.0
4.0,1.0,10,6,4.0,0.0,0.0,2.0,0.5,0.4848,0.63,0.3582,1.0,19.0,20.0
4.0,1.0,10,6,5.0,0.0,0.0,2.0,0.5,0.4848,0.63,0.2985,6.0,22.0,28.0
4.0,1.0,10,6,6.0,0.0,0.0,2.0,0.5,0.4848,0.59,0.3284,7.0,32.0,39.0
4.0,1.0,10,6,7.0,0.0,0.0,2.0,0.5,0.4848,0.59,0.2985,17.0,48.0,65.0
4.0,1.0,10,6,9.0,0.0,0.0,2.0,0.5,0.4848,0.55,0.4179,124.0,206.0,330.0
4.0,1.0,10,6,10.0,0.0,0.0,2.0,0.48,0.4697,0.51,0.4179,120.0,314.0,434.0
4.0,1.0,10,6,11.0,0.0,0.0,2.0,0.5,0.4848,0.51,0.3881,110.0,352.0,462.0
4.0,1.0,10,6,12.0,0.0,0.0,2.0,0.48,0.4697,0.59,0.4925,118.0,373.0,491.0
4.0,1.0,10,6,13.0,0.0,0.0,2.0,0.48,0.4697,0.59,0.4179,75.0,316.0,391.0
4.0,1.0,10,6,14.0,0.0,0.0,2.0,0.5,0.4848,0.59,0.4478,98.0,304.0,402.0
4.0,1.0,10,6,15.0,0.0,0.0,2.0,0.5,0.4848,0.63,0.4925,76.0,225.0,301.0
4.0,1.0,10,6,16.0,0.0,0.0,3.0,0.48,0.4697,0.67,0.4627,42.0,251.0,293.0
4.0,1.0,10,6,17.0,0.0,0.0,3.0,0.46,0.4545,0.77,0.5224,37.0,188.0,225.0
4.0,1.0,10,6,18.0,0.0,0.0,3.0,0.42,0.4242,0.94,0.4925,18.0,136.0,154.0
4.0,1.0,10,6,19.0,0.0,0.0,3.0,0.42,0.4242,0.94,0.3582,7.0,47.0,54.0
4.0,1.0,10,6,20.0,0.0,0.0,3.0,0.42,0.4242,0.94,0.4627,4.0,51.0,55.0
4.0,1.0,10,6,21.0,0.0,0.0,3.0,0.44,0.4394,0.88,0.4179,2.0,44.0,46.0
4.0,1.0,10,6,22.0,0.0,0.0,3.0,0.44,0.4394,0.88,0.3582,2.0,35.0,37.0
4.0,1.0,10,6,23.0,0.0,0.0,3.0,0.42,0.4242,0.94,0.3582,2.0,12.0,14.0
4.0,1.0,10,0,0.0,0.0,1.0,3.0,0.44,0.4394,0.88,0.3582,2.0,20.0,22.0
4.0,1.0,10,1,13.0,0.0,1.0,3.0,0.3,0.2727,0.81,0.3582,11.0,105.0,116.0
4.0,1.0,10,1,14.0,0.0,1.0,3.0,0.3,0.2727,0.81,0.3582,8.0,118.0,126.0
4.0,1.0,10,1,15.0,0.0,1.0,3.0,0.3,0.2879,0.87,0.2537,10.0,114.0,124.0
4.0,1.0,10,1,16.0,0.0,1.0,3.0,0.3,0.2879,0.87,0.2537,15.0,83.0,98.0
4.0,1.0,10,1,17.0,0.0,1.0,3.0,0.3,0.2879,0.87,0.2239,19.0,105.0,124.0
4.0,1.0,10,1,18.0,0.0,1.0,3.0,0.3,0.303,0.87,0.1343,4.0,139.0,143.0
4.0,1.0,10,1,19.0,0.0,1.0,2.0,0.5,0.4848,0.68,0.194,6.0,109.0,115.0
4.0,1.0,10,1,20.0,0.0,1.0,2.0,0.3,0.2879,0.81,0.194,5.0,76.0,81.0
4.0,1.0,10,1,21.0,0.0,1.0,2.0,0.3,0.3182,0.87,0.1045,4.0,60.0,64.0
4.0,1.0,10,1,22.0,0.0,1.0,1.0,0.3,0.303,0.81,0.1343,2.0,64.0,66.0
4.0,1.0,10,1,23.0,0.0,1.0,1.0,0.3,0.303,0.81,0.1343,3.0,36.0,39.0
4.0,1.0,10,2,0.0,0.0,1.0,2.0,0.3,0.3182,0.81,0.1045,0.0,16.0,16.0
4.0,1.0,10,2,1.0,0.0,1.0,2.0,0.3,0.3182,0.81,0.0896,0.0,8.0,8.0
4.0,1.0,10,2,2.0,0.0,1.0,2.0,0.3,0.303,0.81,0.1343,0.0,7.0,7.0
4.0,1.0,10,2,3.0,0.0,1.0,2.0,0.3,0.3182,0.81,0.1045,0.0,3.0,3.0
4.0,1.0,10,2,4.0,0.0,1.0,2.0,0.3,0.2879,0.87,0.194,0.0,5.0,5.0
4.0,1.0,10,2,5.0,0.0,1.0,2.0,0.3,0.303,0.81,0.1343,0.0,24.0,24.0
4.0,1.0,10,2,6.0,0.0,1.0,1.0,0.3,0.303,0.81,0.1642,0.0,116.0,116.0
4.0,1.0,10,2,7.0,0.0,1.0,2.0,0.3,0.303,0.87,0.1343,3.0,334.0,337.0
4.0,1.0,10,2,8.0,0.0,1.0,1.0,0.32,0.3333,0.81,0.1343,6.0,615.0,621.0
4.0,1.0,10,2,9.0,0.0,1.0,1.0,0.34,0.3333,0.76,0.1343,17.0,280.0,297.0
4.0,1.0,10,2,10.0,0.0,1.0,1.0,0.36,0.3333,0.71,0.2836,21.0,147.0,168.0
4.0,1.0,10,2,11.0,0.0,1.0,2.0,0.36,0.3485,0.66,0.2239,37.0,152.0,189.0
4.0,1.0,10,2,12.0,0.0,1.0,1.0,0.4,0.4091,0.58,0.194,44.0,197.0,241.0
4.0,1.0,10,2,13.0,0.0,1.0,1.0,0.42,0.4242,0.5,0.2239,22.0,191.0,213.0
4.0,1.0,10,2,14.0,0.0,1.0,2.0,0.42,0.4242,0.5,0.2239,45.0,179.0,224.0
4.0,1.0,10,2,15.0,0.0,1.0,1.0,0.42,0.4242,0.54,0.1642,33.0,197.0,230.0
4.0,1.0,10,2,16.0,0.0,1.0,2.0,0.42,0.4242,0.54,0.2239,51.0,373.0,424.0
4.0,1.0,10,2,18.0,0.0,1.0,2.0,0.4,0.4091,0.58,0.1642,28.0,556.0,584.0
4.0,1.0,10,2,19.0,0.0,1.0,2.0,0.4,0.4091,0.5,0.194,27.0,383.0,410.0
4.0,1.0,10,2,20.0,0.0,1.0,2.0,0.4,0.4091,0.5,0.194,9.0,259.0,268.0
4.0,1.0,10,2,21.0,0.0,1.0,2.0,0.4,0.4091,0.5,0.194,12.0,180.0,192.0
4.0,1.0,10,2,22.0,0.0,1.0,1.0,0.36,0.3485,0.57,0.1343,18.0,147.0,165.0
4.0,1.0,10,2,23.0,0.0,1.0,1.0,0.36,0.3636,0.57,0.0896,7.0,94.0,101.0
4.0,1.0,11,3,0.0,0.0,1.0,1.0,0.36,0.3636,0.57,0.0896,8.0,52.0,60.0
4.0,1.0,11,3,1.0,0.0,1.0,1.0,0.3,0.3182,0.75,0.1045,8.0,22.0,30.0
4.0,1.0,11,3,2.0,0.0,1.0,1.0,0.32,0.3333,0.66,0.1343,10.0,10.0,20.0
4.0,1.0,11,3,3.0,0.0,1.0,1.0,0.34,0.3333,0.61,0.1343,5.0,10.0,15.0
4.0,1.0,11,3,4.0,0.0,1.0,2.0,0.34,0.3485,0.66,0.1045,2.0,8.0,10.0
4.0,1.0,11,3,5.0,0.0,1.0,1.0,0.34,0.3333,0.66,0.1343,1.0,39.0,40.0
4.0,1.0,11,3,6.0,0.0,1.0,1.0,0.34,0.3333,0.61,0.1642,2.0,146.0,148.0
4.0,1.0,11,3,7.0,0.0,1.0,2.0,0.36,0.3485,0.57,0.1642,6.0,414.0,420.0
4.0,1.0,11,3,9.0,0.0,1.0,3.0,0.36,0.3636,0.57,0.1045,21.0,310.0,331.0
4.0,1.0,11,3,10.0,0.0,1.0,3.0,0.36,0.3485,0.62,0.194,13.0,133.0,146.0
4.0,1.0,11,3,11.0,0.0,1.0,3.0,0.36,0.3485,0.62,0.194,14.0,156.0,170.0
4.0,1.0,11,3,12.0,0.0,1.0,3.0,0.38,0.3939,0.62,0.1642,23.0,198.0,221.0
4.0,1.0,11,3,13.0,0.0,1.0,2.0,0.4,0.4091,0.58,0.1642,49.0,199.0,248.0
4.0,1.0,11,3,14.0,0.0,1.0,2.0,0.4,0.4091,0.5,0.2239,31.0,154.0,185.0
4.0,1.0,11,3,15.0,0.0,1.0,2.0,0.4,0.4091,0.54,0.1642,35.0,179.0,214.0
4.0,1.0,11,3,16.0,0.0,1.0,2.0,0.4,0.4091,0.54,0.1642,31.0,313.0,344.0
4.0,1.0,11,3,19.0,0.0,1.0,2.0,0.4,0.4091,0.5,0.1642,28.0,424.0,452.0
4.0,1.0,11,3,20.0,0.0,1.0,2.0,0.38,0.3939,0.54,0.2537,16.0,280.0,296.0
4.0,1.0,11,3,21.0,0.0,1.0,2.0,0.38,0.3939,0.54,0.1343,29.0,238.0,267.0
4.0,1.0,11,3,22.0,0.0,1.0,1.0,0.36,0.3485,0.57,0.1642,27.0,175.0,202.0
4.0,1.0,11,3,23.0,0.0,1.0,1.0,0.34,0.3333,0.57,0.1642,8.0,112.0,120.0
4.0,1.0,11,4,0.0,0.0,1.0,1.0,0.34,0.3333,0.57,0.1642,10.0,40.0,50.0
4.0,1.0,11,4,1.0,0.0,1.0,1.0,0.32,0.3182,0.66,0.1642,5.0,19.0,24.0
4.0,1.0,11,4,2.0,0.0,1.0,1.0,0.32,0.3182,0.66,0.1642,3.0,7.0,10.0
4.0,1.0,11,4,3.0,0.0,1.0,1.0,0.3,0.303,0.7,0.1642,0.0,3.0,3.0
4.0,1.0,11,4,4.0,0.0,1.0,1.0,0.3,0.3182,0.7,0.1045,1.0,6.0,7.0
4.0,1.0,11,4,5.0,0.0,1.0,2.0,0.32,0.3182,0.66,0.1642,1.0,25.0,26.0
4.0,1.0,11,4,6.0,0.0,1.0,1.0,0.3,0.303,0.7,0.1642,2.0,120.0,122.0
4.0,1.0,11,4,7.0,0.0,1.0,2.0,0.3,0.303,0.7,0.1343,8.0,349.0,357.0
4.0,1.0,11,4,9.0,0.0,1.0,1.0,0.34,0.3485,0.53,0.1045,27.0,355.0,382.0
4.0,1.0,11,4,10.0,0.0,1.0,1.0,0.38,0.3939,0.46,0.2985,21.0,183.0,204.0
4.0,1.0,11,4,11.0,0.0,1.0,1.0,0.42,0.4242,0.41,0.4179,42.0,179.0,221.0
4.0,1.0,11,4,12.0,0.0,1.0,1.0,0.42,0.4242,0.41,0.3582,52.0,240.0,292.0
4.0,1.0,11,4,13.0,0.0,1.0,1.0,0.4,0.4091,0.43,0.3582,64.0,230.0,294.0
4.0,1.0,11,4,14.0,0.0,1.0,2.0,0.4,0.4091,0.4,0.4925,63.0,199.0,262.0
4.0,1.0,11,4,15.0,0.0,1.0,2.0,0.4,0.4091,0.4,0.4179,51.0,255.0,306.0
4.0,1.0,11,4,16.0,0.0,1.0,1.0,0.38,0.3939,0.4,0.3284,48.0,373.0,421.0
4.0,1.0,11,4,17.0,0.0,1.0,1.0,0.38,0.3939,0.4,0.3284,57.0,581.0,638.0
4.0,1.0,11,4,18.0,0.0,1.0,2.0,0.38,0.3939,0.43,0.3284,32.0,490.0,522.0
4.0,1.0,11,4,19.0,0.0,1.0,2.0,0.38,0.3939,0.43,0.2985,38.0,336.0,374.0
4.0,1.0,11,4,20.0,0.0,1.0,2.0,0.36,0.3333,0.46,0.4179,14.0,207.0,221.0
4.0,1.0,11,4,21.0,0.0,1.0,2.0,0.36,0.3333,0.46,0.3582,23.0,133.0,156.0
4.0,1.0,11,4,22.0,0.0,1.0,1.0,0.36,0.3333,0.46,0.2537,14.0,135.0,149.0
4.0,1.0,11,4,23.0,0.0,1.0,1.0,0.34,0.303,0.53,0.2985,11.0,108.0,119.0
4.0,1.0,11,5,0.0,0.0,0.0,1.0,0.34,0.3333,0.53,0.1642,9.0,99.0,108.0
4.0,1.0,11,5,1.0,0.0,0.0,2.0,0.34,0.303,0.49,0.3284,6.0,83.0,89.0
4.0,1.0,11,5,2.0,0.0,0.0,2.0,0.34,0.3182,0.49,0.2537,10.0,36.0,46.0
4.0,1.0,11,5,3.0,0.0,0.0,2.0,0.34,0.3182,0.49,0.2537,6.0,22.0,28.0
4.0,1.0,11,5,4.0,0.0,0.0,2.0,0.32,0.303,0.49,0.2985,8.0,8.0,16.0
4.0,1.0,11,5,5.0,0.0,0.0,2.0,0.32,0.303,0.49,0.2537,1.0,8.0,9.0
4.0,1.0,11,5,6.0,0.0,0.0,2.0,0.32,0.3182,0.49,0.194,4.0,17.0,21.0
4.0,1.0,11,5,7.0,0.0,0.0,2.0,0.32,0.303,0.49,0.2537,1.0,58.0,59.0
4.0,1.0,11,5,8.0,0.0,0.0,2.0,0.34,0.303,0.46,0.2985,10.0,132.0,142.0
4.0,1.0,11,5,9.0,0.0,0.0,2.0,0.34,0.303,0.49,0.2985,31.0,188.0,219.0
4.0,1.0,11,5,10.0,0.0,0.0,1.0,0.36,0.3333,0.46,0.3881,68.0,260.0,328.0
4.0,1.0,11,5,11.0,0.0,0.0,2.0,0.36,0.3333,0.46,0.3881,56.0,284.0,340.0
4.0,1.0,11,5,12.0,0.0,0.0,2.0,0.36,0.3182,0.46,0.4627,74.0,320.0,394.0
4.0,1.0,11,5,13.0,0.0,0.0,2.0,0.36,0.3333,0.46,0.3582,110.0,339.0,449.0
4.0,1.0,11,5,14.0,0.0,0.0,2.0,0.36,0.3333,0.5,0.3284,136.0,319.0,455.0
4.0,1.0,11,5,15.0,0.0,0.0,2.0,0.36,0.3182,0.46,0.4478,117.0,331.0,448.0
4.0,1.0,11,5,16.0,0.0,0.0,2.0,0.36,0.3333,0.46,0.3284,108.0,292.0,400.0
4.0,1.0,11,5,17.0,0.0,0.0,2.0,0.36,0.3333,0.46,0.2985,112.0,298.0,410.0
4.0,1.0,11,5,18.0,0.0,0.0,2.0,0.36,0.3333,0.46,0.2836,58.0,239.0,297.0
4.0,1.0,11,5,19.0,0.0,0.0,1.0,0.36,0.3485,0.5,0.1642,22.0,217.0,239.0
4.0,1.0,11,5,21.0,0.0,0.0,1.0,0.34,0.3485,0.53,0.1045,31.0,135.0,166.0
4.0,1.0,11,5,22.0,0.0,0.0,1.0,0.32,0.3333,0.57,0.1045,13.0,133.0,146.0
4.0,1.0,11,5,23.0,0.0,0.0,1.0,0.32,0.3333,0.57,0.1045,15.0,133.0,148.0
4.0,1.0,11,6,0.0,0.0,0.0,1.0,0.3,0.3182,0.61,0.1045,5.0,97.0,102.0
4.0,1.0,11,6,1.0,0.0,0.0,1.0,0.26,0.2879,0.81,0.0896,26.0,139.0,165.0
4.0,1.0,11,6,2.0,0.0,0.0,1.0,0.3,0.3333,0.65,0.0,6.0,31.0,37.0
4.0,1.0,11,6,3.0,0.0,0.0,1.0,0.28,0.2879,0.61,0.1045,1.0,10.0,11.0
4.0,1.0,11,6,4.0,0.0,0.0,1.0,0.26,0.2727,0.65,0.1343,2.0,7.0,9.0
4.0,1.0,11,6,5.0,0.0,0.0,1.0,0.26,0.2727,0.65,0.1045,0.0,5.0,5.0
4.0,1.0,11,6,6.0,0.0,0.0,1.0,0.28,0.2879,0.61,0.1343,2.0,14.0,16.0
4.0,1.0,11,6,7.0,0.0,0.0,1.0,0.26,0.2727,0.65,0.1045,11.0,39.0,50.0
4.0,1.0,11,6,8.0,0.0,0.0,1.0,0.3,0.303,0.56,0.1343,34.0,115.0,149.0
4.0,1.0,11,6,9.0,0.0,0.0,1.0,0.32,0.3333,0.53,0.0,56.0,161.0,217.0
4.0,1.0,11,6,10.0,0.0,0.0,1.0,0.34,0.3333,0.49,0.194,73.0,287.0,360.0
4.0,1.0,11,6,11.0,0.0,0.0,1.0,0.38,0.3939,0.46,0.2239,134.0,311.0,445.0
4.0,1.0,11,6,12.0,0.0,0.0,1.0,0.38,0.3939,0.46,0.2239,150.0,354.0,504.0
4.0,1.0,11,6,13.0,0.0,0.0,1.0,0.4,0.4091,0.43,0.2239,122.0,371.0,493.0
4.0,1.0,11,6,14.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.194,149.0,360.0,509.0
4.0,1.0,11,6,15.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.2239,149.0,300.0,449.0
4.0,1.0,11,6,16.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.3284,119.0,316.0,435.0
4.0,1.0,11,6,17.0,0.0,0.0,1.0,0.36,0.3485,0.43,0.194,57.0,270.0,327.0
4.0,1.0,11,6,18.0,0.0,0.0,1.0,0.36,0.3485,0.43,0.2239,31.0,206.0,237.0
4.0,1.0,11,6,19.0,0.0,0.0,1.0,0.36,0.3333,0.43,0.2537,24.0,203.0,227.0
4.0,1.0,11,6,20.0,0.0,0.0,1.0,0.32,0.2879,0.53,0.3582,7.0,134.0,141.0
4.0,1.0,11,6,21.0,0.0,0.0,1.0,0.3,0.2727,0.52,0.2985,16.0,71.0,87.0
4.0,1.0,11,6,22.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.2836,15.0,64.0,79.0
4.0,1.0,11,6,23.0,0.0,0.0,2.0,0.3,0.303,0.56,0.1642,12.0,41.0,53.0
4.0,1.0,11,0,0.0,0.0,1.0,2.0,0.3,0.2879,0.56,0.194,3.0,20.0,23.0
4.0,1.0,11,0,1.0,0.0,1.0,2.0,0.3,0.303,0.56,0.1642,0.0,8.0,8.0
4.0,1.0,11,0,2.0,0.0,1.0,2.0,0.3,0.303,0.56,0.1642,2.0,4.0,6.0
4.0,1.0,11,0,3.0,0.0,1.0,2.0,0.3,0.2879,0.56,0.2239,1.0,3.0,4.0
